route_id,bus_route,distance_km,travel_time _minutes,bus_type,bus_type_num,fare_lkr,traffic_level,traffic_level_num,direction,direction_num,time_slot,time_slot_num,age_group,age_group_num,fuel_cost_lkr_per_l,distance_per_litre_km_per_l,est_fuel_cost_per_trip_lkr,frequency_per_day,passenger_count
7,Colombo - Piliyandala,20,50,Normal,1,45,High,3,Up,1,06:00-08:59,2,Adult,3,267.45,6.62,808.11,35,57
84,Anuradhapura - Colombo,220,300,Normal,1,722,High,3,Down,2,06:00-08:59,2,Youth,2,279.65,3.26,18893.33,8,57
42,Hambantota - Matara (via A2),70,90,Expressway,2,223,Low,1,Down,2,21:00-23:59,7,Adult,3,306.83,4.3,4993,15,41
9,Sigiriya - Dambulla,20,30,Normal,1,38,Low,1,Up,1,00:00-05:59,1,Adult,3,274.92,6.58,835.01,30,57
7,Colombo - Piliyandala,20,50,Expressway,2,66,Low,1,Up,1,18:00-20:59,6,Adult,3,286,6.41,892.05,35,49
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Down,2,15:00-17:59,5,Adult,3,265.09,8.41,157.66,150,39
73,Colombo - Puttalam,160,210,Normal,1,272,Low,1,Down,2,00:00-05:59,1,Child,1,288.25,3.98,11573.71,10,61
65,Galle - Hambantota,130,180,Expressway,2,234,Medium,2,Down,2,15:00-17:59,5,Child,1,275.27,4.48,7995.7,12,48
2,Galle - Unawatuna,8,25,Normal,1,5,Low,1,Down,2,06:00-08:59,2,Adult,3,279.86,8.33,268.64,60,64
62,Jaffna - Vavuniya,120,180,Normal,1,355,Medium,2,Down,2,06:00-08:59,2,Adult,3,271.12,5.22,6228.96,18,68
45,Kandy - Hatton,75,140,Normal,1,225,Medium,2,Up,1,15:00-17:59,5,Adult,3,291.99,4.34,5051.41,12,55
2,Galle - Unawatuna,8,25,Normal,1,6,Medium,2,Up,1,18:00-20:59,6,Adult,3,279.31,8.24,271.03,60,62
31,Puttalam - Chilaw,40,60,Normal,1,100,High,3,Up,1,06:00-08:59,2,Youth,2,280.91,6.38,1761.22,20,61
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,06:00-08:59,2,Adult,3,269.25,8.08,166.58,150,63
18,Kurunegala - Melsiripura,30,50,Luxury,4,133,Medium,2,Down,2,15:00-17:59,5,Adult,3,282.42,5.8,1461.88,20,32
41,Dambulla - Anuradhapura,70,100,Normal,1,100,Medium,2,Down,2,12:00-14:59,4,Child,1,256.46,4.35,4125.28,18,53
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Down,2,12:00-14:59,4,Senior,4,274.89,8.14,168.93,150,57
52,Ratnapura - Colombo,85,130,Normal,1,133,Medium,2,Up,1,12:00-14:59,4,Child,1,269.71,4.05,5662.53,18,55
52,Ratnapura - Colombo,85,130,Luxury,4,428,High,3,Down,2,12:00-14:59,4,Adult,3,288.54,3.69,6643.46,18,29
33,Badulla - Nuwara Eliya,45,60,Normal,1,107,High,3,Up,1,18:00-20:59,6,Adult,3,288.35,6.02,2153.88,18,53
28,Negombo - Colombo,40,90,Normal,1,94,Medium,2,Up,1,09:00-11:59,3,Adult,3,275.64,5.42,2033.25,40,55
86,Colombo - Badulla,250,360,Expressway,2,611,Medium,2,Down,2,00:00-05:59,1,Senior,4,266.67,3.4,19586.04,9,32
35,Colombo - Avissawella,48,110,Normal,1,139,High,3,Down,2,21:00-23:59,7,Adult,3,273.38,5.6,2342.72,30,54
5,Colombo - Maharagama,16,45,Normal,1,31,Medium,2,Down,2,06:00-08:59,2,Adult,3,268.12,7.04,609.38,80,64
11,Colombo - Homagama,23,55,Luxury,4,55,Medium,2,Down,2,18:00-20:59,6,Senior,4,277.27,6.06,1051.97,40,30
1,Kandy - Peradeniya,5,15,Expressway,2,5,Medium,2,Down,2,18:00-20:59,6,Youth,2,272.47,7.89,172.76,150,54
22,Kandy - Matale,35,50,Normal,1,42,Low,1,Down,2,09:00-11:59,3,Child,1,277.58,5.32,1826.89,25,49
3,Colombo - Dehiwala,12,30,Normal,1,15,High,3,Down,2,09:00-11:59,3,Adult,3,281.17,6.83,494.27,100,49
2,Galle - Unawatuna,8,25,Normal,1,5,High,3,Up,1,18:00-20:59,6,Senior,4,286.02,7.65,299.28,60,45
15,Galle - Hikkaduwa,25,60,Normal,1,28,High,3,Down,2,00:00-05:59,1,Child,1,278.08,6.21,1119.17,30,43
39,Matara - Hambantota,70,90,Semi-Luxury,3,269,High,3,Up,1,15:00-17:59,5,Youth,2,271.75,4.12,4620.57,15,51
23,Matara - Galle,35,50,Luxury,4,154,Low,1,Up,1,06:00-08:59,2,Youth,2,296.38,5.32,1949.77,22,37
3,Colombo - Dehiwala,12,30,Normal,1,9,Medium,2,Down,2,21:00-23:59,7,Child,1,284.84,7.27,470.41,100,53
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,21:00-23:59,7,Youth,2,276.73,6.89,200.95,150,53
82,Colombo - Anuradhapura,220,300,Normal,1,771,High,3,Down,2,00:00-05:59,1,Youth,2,287.19,3.59,17594.87,10,62
3,Colombo - Dehiwala,12,30,Normal,1,11,Medium,2,Up,1,12:00-14:59,4,Senior,4,280.24,7.6,442.54,100,41
50,Colombo - Chilaw (fast),80,120,Semi-Luxury,3,247,Medium,2,Up,1,15:00-17:59,5,Senior,4,273.85,5.07,4321.8,12,45
3,Colombo - Dehiwala,12,30,Normal,1,11,Medium,2,Down,2,15:00-17:59,5,Senior,4,292.34,7.37,475.9,100,48
1,Kandy - Peradeniya,5,15,Expressway,2,5,High,3,Up,1,18:00-20:59,6,Adult,3,277.06,7.55,183.56,150,51
19,Tissamaharama - Kataragama,30,45,Semi-Luxury,3,107,Medium,2,Down,2,09:00-11:59,3,Adult,3,277.93,5.6,1489.7,22,43
33,Badulla - Nuwara Eliya,45,60,Normal,1,133,High,3,Up,1,06:00-08:59,2,Adult,3,296.8,5.7,2341.6,18,63
4,Colombo - Wattala,15,40,Luxury,4,52,Low,1,Up,1,15:00-17:59,5,Adult,3,283.59,6.12,694.94,70,32
1,Kandy - Peradeniya,5,15,Normal,1,7,High,3,Up,1,18:00-20:59,6,Adult,3,285.38,7.64,186.72,150,57
4,Colombo - Wattala,15,40,Normal,1,27,Medium,2,Up,1,15:00-17:59,5,Youth,2,270.43,6.97,582.23,70,76
4,Colombo - Wattala,15,40,Luxury,4,26,Medium,2,Up,1,18:00-20:59,6,Child,1,268.73,6.99,576.98,70,24
51,Colombo - Ratnapura,85,130,Semi-Luxury,3,176,Medium,2,Up,1,12:00-14:59,4,Child,1,262.66,4.58,4878.68,20,36
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,101,High,3,Down,2,06:00-08:59,2,Adult,3,286.1,6.38,1121.06,30,40
54,Monaragala - Badulla,90,150,Normal,1,260,Medium,2,Down,2,00:00-05:59,1,Youth,2,275.09,5.75,4302.95,10,49
34,Hatton - Nuwara Eliya,45,90,Semi-Luxury,3,114,Medium,2,Down,2,12:00-14:59,4,Senior,4,273.22,5.21,2361.13,16,41
3,Colombo - Dehiwala,12,30,Semi-Luxury,3,27,Low,1,Down,2,00:00-05:59,1,Adult,3,261,7.35,426.23,100,39
9,Sigiriya - Dambulla,20,30,Normal,1,41,High,3,Up,1,09:00-11:59,3,Adult,3,286.69,6.11,938.15,30,58
12,Habarana - Sigiriya,23,35,Normal,1,32,Medium,2,Down,2,18:00-20:59,6,Senior,4,276.04,6.04,1051.68,30,52
52,Ratnapura - Colombo,85,130,Normal,1,241,High,3,Up,1,21:00-23:59,7,Youth,2,270,3.85,5956.83,18,47
6,Colombo - Moratuwa,18,50,Expressway,2,23,Medium,2,Down,2,21:00-23:59,7,Senior,4,288.26,5.48,947.22,60,45
76,Colombo - Chilaw (via Puttalam),180,240,Normal,1,343,High,3,Down,2,15:00-17:59,5,Senior,4,281.64,3.78,13398.45,8,72
63,Batticaloa - Trincomalee,120,150,Normal,1,417,High,3,Down,2,06:00-08:59,2,Youth,2,291.02,5.06,6906.64,14,76
62,Jaffna - Vavuniya,120,180,Normal,1,384,Low,1,Down,2,18:00-20:59,6,Adult,3,262.33,5.13,6134.13,18,46
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Up,1,06:00-08:59,2,Child,1,283.56,7.62,186.15,150,62
29,Chilaw - Negombo,40,60,Luxury,4,200,Low,1,Down,2,12:00-14:59,4,Adult,3,287.56,4.98,2307.81,20,23
5,Colombo - Maharagama,16,45,Normal,1,33,Low,1,Down,2,15:00-17:59,5,Youth,2,270.2,6.36,680.26,80,62
68,Colombo - Galle,135,210,Normal,1,313,Low,1,Down,2,18:00-20:59,6,Adult,3,280.84,3.92,9678.56,30,58
16,Colombo - Panadura,27,60,Luxury,4,115,High,3,Up,1,06:00-08:59,2,Youth,2,275.15,5.85,1269.84,50,38
9,Sigiriya - Dambulla,20,30,Semi-Luxury,3,67,High,3,Down,2,12:00-14:59,4,Adult,3,270.67,6.35,852.78,30,42
4,Colombo - Wattala,15,40,Semi-Luxury,3,25,Low,1,Down,2,06:00-08:59,2,Senior,4,281.89,6.5,650.72,70,50
89,Trincomalee - Colombo,300,420,Semi-Luxury,3,1292,High,3,Up,1,00:00-05:59,1,Youth,2,281.72,3.53,23923.56,6,37
57,Kurunegala - Colombo,100,150,Normal,1,289,High,3,Down,2,00:00-05:59,1,Adult,3,267.85,4.32,6193.15,20,60
35,Colombo - Avissawella,48,110,Expressway,2,185,Low,1,Up,1,00:00-05:59,1,Adult,3,306.07,5.04,2916.92,30,48
58,Vavuniya - Mannar,100,150,Normal,1,272,Low,1,Down,2,00:00-05:59,1,Adult,3,269.75,5.29,5094.76,8,59
17,Wariyapola - Kurunegala,28,50,Semi-Luxury,3,49,High,3,Down,2,00:00-05:59,1,Child,1,269.95,6.02,1255.68,20,36
12,Habarana - Sigiriya,23,35,Semi-Luxury,3,78,Medium,2,Down,2,21:00-23:59,7,Adult,3,272.67,5.12,1224.45,30,43
1,Kandy - Peradeniya,5,15,Normal,1,5,High,3,Up,1,12:00-14:59,4,Adult,3,286.96,7.81,183.72,150,56
62,Jaffna - Vavuniya,120,180,Normal,1,354,High,3,Down,2,00:00-05:59,1,Adult,3,269.51,5.04,6420.9,18,53
12,Habarana - Sigiriya,23,35,Expressway,2,75,High,3,Up,1,09:00-11:59,3,Youth,2,277.56,5.69,1121.2,30,44
40,Hambantota - Matara,70,90,Luxury,4,271,Medium,2,Up,1,18:00-20:59,6,Adult,3,278.34,4.78,4071.93,15,30
26,Colombo - Negombo,40,90,Luxury,4,105,Medium,2,Up,1,18:00-20:59,6,Senior,4,277.48,5.66,1962.22,40,25
59,Trincomalee - Habarana,110,140,Luxury,4,520,Low,1,Down,2,15:00-17:59,5,Youth,2,284.24,4.22,7407.48,10,33
82,Colombo - Anuradhapura,220,300,Normal,1,561,Medium,2,Down,2,06:00-08:59,2,Adult,3,264.66,3.81,15293.45,10,62
27,Colombo - Kalutara,40,60,Normal,1,120,High,3,Up,1,15:00-17:59,5,Adult,3,289.01,4.84,2388.66,30,62
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,15:00-17:59,5,Senior,4,287.18,7.16,200.43,150,57
1,Kandy - Peradeniya,5,15,Expressway,2,6,Low,1,Up,1,21:00-23:59,7,Youth,2,276.54,9.23,149.74,150,46
4,Colombo - Wattala,15,40,Normal,1,18,Medium,2,Up,1,09:00-11:59,3,Senior,4,285.08,6.15,695.6,70,48
5,Colombo - Maharagama,16,45,Normal,1,23,Medium,2,Up,1,21:00-23:59,7,Youth,2,283.98,6.4,709.5,80,56
22,Kandy - Matale,35,50,Normal,1,91,Medium,2,Down,2,06:00-08:59,2,Youth,2,276.09,4.91,1968.55,25,66
68,Colombo - Galle,135,210,Luxury,4,739,High,3,Up,1,00:00-05:59,1,Youth,2,284.68,3.64,10563.71,30,26
26,Colombo - Negombo,40,90,Luxury,4,187,Medium,2,Up,1,09:00-11:59,3,Youth,2,287.89,5.18,2221.63,40,31
25,Colombo - Gampaha,37,70,Normal,1,87,Medium,2,Down,2,18:00-20:59,6,Adult,3,262.43,5.16,1880.06,45,48
92,Colombo - Jaffna,400,480,Normal,1,607,Medium,2,Down,2,00:00-05:59,1,Child,1,260.72,3.63,28735.24,8,54
15,Galle - Hikkaduwa,25,60,Expressway,2,78,High,3,Down,2,21:00-23:59,7,Adult,3,270.12,6.38,1059.23,30,45
28,Negombo - Colombo,40,90,Normal,1,56,Medium,2,Up,1,15:00-17:59,5,Child,1,274.07,4.82,2276.06,40,51
16,Colombo - Panadura,27,60,Expressway,2,83,High,3,Down,2,12:00-14:59,4,Adult,3,276.39,4.75,1571.36,50,48
15,Galle - Hikkaduwa,25,60,Normal,1,37,Medium,2,Up,1,09:00-11:59,3,Senior,4,293.29,6.07,1207.84,30,57
16,Colombo - Panadura,27,60,Normal,1,57,Medium,2,Up,1,15:00-17:59,5,Youth,2,283.24,6.05,1263.09,50,70
6,Colombo - Moratuwa,18,50,Normal,1,38,Medium,2,Up,1,00:00-05:59,1,Youth,2,285.09,5.92,866.99,60,51
6,Colombo - Moratuwa,18,50,Luxury,4,39,Medium,2,Down,2,18:00-20:59,6,Senior,4,272.81,6.08,807.99,60,25
37,Polonnaruwa - Anuradhapura,60,50,Semi-Luxury,3,245,Medium,2,Down,2,18:00-20:59,6,Youth,2,278.4,6.79,2459.61,20,40
30,Kandy - Nawalapitiya,40,80,Normal,1,61,Low,1,Up,1,12:00-14:59,4,Senior,4,281.36,5.24,2147.28,22,53
27,Colombo - Kalutara,40,60,Luxury,4,121,Medium,2,Up,1,18:00-20:59,6,Senior,4,260.63,4.64,2248.66,30,27
62,Jaffna - Vavuniya,120,180,Normal,1,348,Low,1,Up,1,15:00-17:59,5,Adult,3,278.98,4.96,6754.41,18,67
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Low,1,Up,1,21:00-23:59,7,Adult,3,288.96,7.71,187.46,150,40
62,Jaffna - Vavuniya,120,180,Luxury,4,328,Medium,2,Down,2,18:00-20:59,6,Child,1,281.5,4.88,6927.6,18,33
7,Colombo - Piliyandala,20,50,Normal,1,24,Medium,2,Up,1,09:00-11:59,3,Senior,4,267.47,7.28,734.73,35,49
7,Colombo - Piliyandala,20,50,Normal,1,41,High,3,Up,1,18:00-20:59,6,Youth,2,265.55,6.32,839.89,35,57
35,Colombo - Avissawella,48,110,Normal,1,107,High,3,Down,2,12:00-14:59,4,Youth,2,261.46,4.75,2640.32,30,59
38,Kandy - Dambulla,70,110,Semi-Luxury,3,263,Low,1,Down,2,00:00-05:59,1,Adult,3,284.87,5.09,3918.83,18,34
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,Medium,2,Down,2,18:00-20:59,6,Child,1,278.14,8.6,161.74,150,43
3,Colombo - Dehiwala,12,30,Normal,1,15,Medium,2,Up,1,15:00-17:59,5,Youth,2,285.17,6.9,495.99,100,62
1,Kandy - Peradeniya,5,15,Expressway,2,5,Medium,2,Down,2,15:00-17:59,5,Youth,2,254.5,7.63,166.71,150,46
40,Hambantota - Matara,70,90,Normal,1,182,Medium,2,Up,1,18:00-20:59,6,Youth,2,279.97,4.04,4845.93,15,47
26,Colombo - Negombo,40,90,Normal,1,47,Medium,2,Up,1,15:00-17:59,5,Child,1,284.18,5.96,1908.65,40,64
9,Sigiriya - Dambulla,20,30,Semi-Luxury,3,38,Medium,2,Down,2,21:00-23:59,7,Senior,4,287.54,7.06,815.02,30,40
2,Galle - Unawatuna,8,25,Luxury,4,5,High,3,Down,2,00:00-05:59,1,Child,1,279.84,8.74,256.19,60,34
35,Colombo - Avissawella,48,110,Normal,1,74,High,3,Down,2,09:00-11:59,3,Senior,4,280.91,4.64,2908.39,30,60
69,Galle - Colombo,135,210,Normal,1,377,High,3,Up,1,06:00-08:59,2,Youth,2,277.94,4.35,8633.23,20,70
14,Kurunegala - Pothuhera,25,45,Normal,1,57,High,3,Down,2,21:00-23:59,7,Adult,3,286.91,7,1024.85,22,38
91,Batticaloa - Colombo,320,450,Normal,1,498,Medium,2,Down,2,09:00-11:59,3,Child,1,263.56,3.75,22472.64,5,60
68,Colombo - Galle,135,210,Normal,1,386,Medium,2,Down,2,12:00-14:59,4,Adult,3,266.98,3.6,10002.78,30,47
35,Colombo - Avissawella,48,110,Normal,1,127,Medium,2,Down,2,12:00-14:59,4,Adult,3,287.41,4.95,2785.61,30,67
32,Hambantota - Tissamaharama,40,70,Expressway,2,131,Medium,2,Down,2,12:00-14:59,4,Youth,2,301.85,6.09,1981.03,18,42
3,Colombo - Dehiwala,12,30,Normal,1,18,High,3,Up,1,12:00-14:59,4,Youth,2,275.35,6.64,497.51,100,56
74,Nuwara Eliya - Colombo,180,300,Normal,1,564,Low,1,Down,2,00:00-05:59,1,Youth,2,277.59,3.57,13988.75,6,49
69,Galle - Colombo,135,210,Normal,1,236,Medium,2,Up,1,12:00-14:59,4,Senior,4,271.89,4.22,8697.39,20,50
17,Wariyapola - Kurunegala,28,50,Normal,1,74,High,3,Down,2,09:00-11:59,3,Adult,3,274.31,5.68,1352.28,20,60
21,Galle - Matara,35,50,Expressway,2,85,Medium,2,Down,2,06:00-08:59,2,Senior,4,289.11,4.63,2184.58,20,43
1,Kandy - Peradeniya,5,15,Luxury,4,6,High,3,Down,2,06:00-08:59,2,Adult,3,265.32,8.07,164.29,150,33
2,Galle - Unawatuna,8,25,Normal,1,5,High,3,Down,2,21:00-23:59,7,Senior,4,272.65,8.16,267.36,60,51
54,Monaragala - Badulla,90,150,Luxury,4,485,Medium,2,Up,1,00:00-05:59,1,Youth,2,279.88,5.05,4984.61,10,30
60,Colombo - Kandy,120,180,Semi-Luxury,3,533,High,3,Up,1,18:00-20:59,6,Adult,3,261.96,4.32,7270.44,20,38
12,Habarana - Sigiriya,23,35,Normal,1,35,Low,1,Down,2,18:00-20:59,6,Senior,4,279.86,6.11,1054.06,30,55
12,Habarana - Sigiriya,23,35,Semi-Luxury,3,34,Medium,2,Up,1,06:00-08:59,2,Child,1,263.8,6.62,917.15,30,42
35,Colombo - Avissawella,48,110,Normal,1,131,High,3,Up,1,18:00-20:59,6,Adult,3,289.43,5.57,2495.87,30,55
52,Ratnapura - Colombo,85,130,Semi-Luxury,3,232,Medium,2,Up,1,09:00-11:59,3,Senior,4,285.39,3.56,6810.09,18,32
28,Negombo - Colombo,40,90,Normal,1,110,High,3,Up,1,09:00-11:59,3,Youth,2,273.84,5.11,2144.03,40,49
59,Trincomalee - Habarana,110,140,Normal,1,354,Medium,2,Down,2,12:00-14:59,4,Youth,2,282.02,3.44,9007.38,10,56
6,Colombo - Moratuwa,18,50,Semi-Luxury,3,51,High,3,Down,2,18:00-20:59,6,Adult,3,266,6.25,766.61,60,37
2,Galle - Unawatuna,8,25,Semi-Luxury,3,9,Medium,2,Up,1,12:00-14:59,4,Adult,3,277.72,7.95,279.53,60,44
28,Negombo - Colombo,40,90,Expressway,2,67,Medium,2,Down,2,18:00-20:59,6,Child,1,280.29,4.68,2393.18,40,58
64,Vavuniya - Anuradhapura,120,160,Semi-Luxury,3,491,Medium,2,Up,1,06:00-08:59,2,Youth,2,279.68,4.73,7088.57,12,51
21,Galle - Matara,35,50,Normal,1,57,Low,1,Up,1,06:00-08:59,2,Senior,4,280.68,4.9,2004.88,20,64
27,Colombo - Kalutara,40,60,Normal,1,113,Medium,2,Up,1,15:00-17:59,5,Adult,3,288.82,4.86,2379.08,30,55
9,Sigiriya - Dambulla,20,30,Normal,1,40,Medium,2,Down,2,06:00-08:59,2,Adult,3,276.52,7.43,744.35,30,75
39,Matara - Hambantota,70,90,Normal,1,206,High,3,Up,1,21:00-23:59,7,Youth,2,291.3,4.54,4495.63,15,54
20,Matara - Weligama,30,50,Semi-Luxury,3,111,High,3,Up,1,06:00-08:59,2,Adult,3,275.3,5.83,1417.44,28,49
1,Kandy - Peradeniya,5,15,Normal,1,5,Low,1,Up,1,18:00-20:59,6,Child,1,277.66,8.05,172.36,150,46
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Down,2,06:00-08:59,2,Adult,3,293.7,7.79,188.57,150,33
27,Colombo - Kalutara,40,60,Normal,1,119,Medium,2,Down,2,06:00-08:59,2,Youth,2,270.61,4.4,2458.25,30,61
15,Galle - Hikkaduwa,25,60,Semi-Luxury,3,104,High,3,Down,2,06:00-08:59,2,Adult,3,284.41,6.04,1177.77,30,45
81,Polonnaruwa - Colombo,210,280,Expressway,2,772,Medium,2,Up,1,18:00-20:59,6,Adult,3,271.5,3.38,16859.87,10,42
19,Tissamaharama - Kataragama,30,45,Normal,1,42,Low,1,Down,2,21:00-23:59,7,Senior,4,270.32,6.18,1311.25,22,65
8,Ella - Bandarawela,20,35,Normal,1,23,Medium,2,Up,1,00:00-05:59,1,Child,1,275.37,5.83,945.36,20,52
7,Colombo - Piliyandala,20,50,Normal,1,38,Low,1,Up,1,18:00-20:59,6,Youth,2,271.48,6.05,897.48,35,42
60,Colombo - Kandy,120,180,Normal,1,422,Medium,2,Up,1,15:00-17:59,5,Adult,3,275.55,3.75,8826.08,20,62
16,Colombo - Panadura,27,60,Normal,1,68,High,3,Up,1,00:00-05:59,1,Adult,3,280.16,5.14,1471.61,50,63
32,Hambantota - Tissamaharama,40,70,Semi-Luxury,3,170,High,3,Up,1,00:00-05:59,1,Adult,3,280.25,5.46,2053.21,18,39
3,Colombo - Dehiwala,12,30,Normal,1,12,High,3,Down,2,00:00-05:59,1,Senior,4,272.48,7.02,465.7,100,62
2,Galle - Unawatuna,8,25,Semi-Luxury,3,5,Low,1,Up,1,18:00-20:59,6,Senior,4,272.29,7.52,289.62,60,38
15,Galle - Hikkaduwa,25,60,Luxury,4,103,Medium,2,Down,2,12:00-14:59,4,Youth,2,282.09,5.65,1249.06,30,35
49,Chilaw - Colombo,80,120,Normal,1,121,Medium,2,Up,1,18:00-20:59,6,Senior,4,276.92,4.56,4863.2,16,58
28,Negombo - Colombo,40,90,Normal,1,106,Medium,2,Down,2,15:00-17:59,5,Adult,3,290.89,4.93,2359.27,40,64
71,Kandy - Badulla,160,210,Luxury,4,439,Low,1,Up,1,21:00-23:59,7,Child,1,280.77,4.42,10152.57,10,28
69,Galle - Colombo,135,210,Luxury,4,698,High,3,Up,1,09:00-11:59,3,Youth,2,289.39,3.6,10861.4,20,29
15,Galle - Hikkaduwa,25,60,Normal,1,31,Low,1,Down,2,21:00-23:59,7,Senior,4,282.79,5.47,1291.32,30,48
66,Hambantota - Galle,130,180,Normal,1,381,Medium,2,Down,2,00:00-05:59,1,Adult,3,287.62,4.43,8446.27,10,47
6,Colombo - Moratuwa,18,50,Normal,1,41,High,3,Down,2,00:00-05:59,1,Adult,3,284.69,5.92,865.66,60,56
64,Vavuniya - Anuradhapura,120,160,Semi-Luxury,3,505,Medium,2,Down,2,12:00-14:59,4,Adult,3,275.06,5.53,5969.38,12,43
13,Ella - Badulla,25,40,Normal,1,64,Medium,2,Up,1,21:00-23:59,7,Adult,3,276.41,6.32,1094.18,20,48
25,Colombo - Gampaha,37,70,Semi-Luxury,3,151,Medium,2,Down,2,21:00-23:59,7,Adult,3,272.64,5.01,2012.57,45,38
5,Colombo - Maharagama,16,45,Normal,1,33,Medium,2,Up,1,15:00-17:59,5,Adult,3,279.53,6.8,657.6,80,63
28,Negombo - Colombo,40,90,Semi-Luxury,3,95,High,3,Up,1,12:00-14:59,4,Senior,4,272.57,4.83,2257.52,40,37
3,Colombo - Dehiwala,12,30,Normal,1,8,Medium,2,Up,1,06:00-08:59,2,Child,1,265.02,7.11,447.32,100,67
35,Colombo - Avissawella,48,110,Expressway,2,183,Low,1,Up,1,00:00-05:59,1,Adult,3,279.19,5.07,2643.85,30,42
29,Chilaw - Negombo,40,60,Expressway,2,117,Medium,2,Down,2,21:00-23:59,7,Adult,3,282.58,4.96,2278.02,20,46
46,Colombo - Chilaw,80,120,Normal,1,233,Medium,2,Down,2,12:00-14:59,4,Youth,2,268.58,4.16,5166.73,18,58
50,Colombo - Chilaw (fast),80,120,Semi-Luxury,3,350,High,3,Down,2,18:00-20:59,6,Adult,3,280.62,4.92,4558.49,12,38
12,Habarana - Sigiriya,23,35,Normal,1,33,Medium,2,Down,2,06:00-08:59,2,Senior,4,285.74,6.18,1063.74,30,82
26,Colombo - Negombo,40,90,Normal,1,122,High,3,Down,2,15:00-17:59,5,Adult,3,271.47,5.31,2045.57,40,70
47,Kandy - Kurunegala,80,110,Normal,1,216,High,3,Down,2,00:00-05:59,1,Youth,2,274.91,5.37,4098.86,16,69
53,Anuradhapura - Polonnaruwa,90,140,Semi-Luxury,3,222,High,3,Up,1,09:00-11:59,3,Child,1,287.6,5.06,5112.78,12,41
20,Matara - Weligama,30,50,Normal,1,72,Medium,2,Up,1,18:00-20:59,6,Adult,3,281.31,6,1405.49,28,43
46,Colombo - Chilaw,80,120,Semi-Luxury,3,177,High,3,Up,1,15:00-17:59,5,Child,1,284.68,4.92,4625.99,18,45
16,Colombo - Panadura,27,60,Normal,1,69,Medium,2,Down,2,15:00-17:59,5,Adult,3,270.17,5.74,1270.75,50,68
1,Kandy - Peradeniya,5,15,Normal,1,5,Medium,2,Down,2,15:00-17:59,5,Adult,3,284.03,7.36,192.99,150,57
63,Batticaloa - Trincomalee,120,150,Luxury,4,736,Low,1,Up,1,12:00-14:59,4,Adult,3,272.34,5.12,6380.14,14,33
11,Colombo - Homagama,23,55,Normal,1,53,Medium,2,Up,1,06:00-08:59,2,Youth,2,272.66,5.48,1143.73,40,54
1,Kandy - Peradeniya,5,15,Luxury,4,5,Low,1,Up,1,00:00-05:59,1,Senior,4,275.01,7.39,186.13,150,30
1,Kandy - Peradeniya,5,15,Semi-Luxury,3,5,High,3,Down,2,09:00-11:59,3,Youth,2,287.33,8.54,168.26,150,38
21,Galle - Matara,35,50,Luxury,4,162,Medium,2,Up,1,12:00-14:59,4,Adult,3,268.78,4.38,2147.56,20,26
92,Colombo - Jaffna,400,480,Luxury,4,2412,Medium,2,Up,1,18:00-20:59,6,Youth,2,288.45,3.13,36890.61,8,27
52,Ratnapura - Colombo,85,130,Normal,1,207,High,3,Up,1,09:00-11:59,3,Adult,3,285.1,4.15,5837.23,18,59
72,Badulla - Kandy,160,210,Luxury,4,793,High,3,Up,1,12:00-14:59,4,Adult,3,281.95,4.4,10259.91,9,29
30,Kandy - Nawalapitiya,40,80,Semi-Luxury,3,85,Low,1,Down,2,00:00-05:59,1,Senior,4,280.57,4.93,2278.26,22,41
10,Kuliyapitiya - Kurunegala,22,40,Semi-Luxury,3,72,Medium,2,Down,2,18:00-20:59,6,Adult,3,270.91,5.89,1012.38,24,37
11,Colombo - Homagama,23,55,Normal,1,31,Medium,2,Down,2,09:00-11:59,3,Senior,4,284.99,6.31,1038.68,40,51
12,Habarana - Sigiriya,23,35,Normal,1,46,High,3,Down,2,06:00-08:59,2,Adult,3,286.8,6.38,1034.62,30,70
2,Galle - Unawatuna,8,25,Normal,1,6,High,3,Down,2,12:00-14:59,4,Adult,3,275.83,8.7,253.63,60,51
28,Negombo - Colombo,40,90,Expressway,2,81,Medium,2,Up,1,00:00-05:59,1,Senior,4,278.91,4.87,2292.86,40,40
34,Hatton - Nuwara Eliya,45,90,Normal,1,129,High,3,Up,1,15:00-17:59,5,Youth,2,270.38,5.58,2181.74,16,78
66,Hambantota - Galle,130,180,Normal,1,396,Low,1,Up,1,09:00-11:59,3,Adult,3,269.33,3.95,8865.35,10,54
7,Colombo - Piliyandala,20,50,Normal,1,19,Low,1,Up,1,06:00-08:59,2,Senior,4,275.17,7.14,770.68,35,68
29,Chilaw - Negombo,40,60,Normal,1,120,Low,1,Down,2,12:00-14:59,4,Youth,2,289.23,4.74,2440.07,20,65
